# energy_eV sigma_m2
5.01760000e+01 9.24401264e-21
5.01810000e+01 9.24387056e-21
5.03050000e+01 9.24038042e-21
5.03120000e+01 9.24018550e-21
5.03140000e+01 9.24012910e-21
5.03300000e+01 9.23969086e-21
5.03910000e+01 9.23800131e-21
5.04260000e+01 9.23704039e-21
5.04290000e+01 9.23695792e-21
5.04480000e+01 9.23643796e-21
5.04870000e+01 9.23536919e-21
5.05110000e+01 9.23472085e-21
5.05400000e+01 9.23393662e-21
5.05630000e+01 9.23332090e-21
5.06830000e+01 9.23012575e-21
5.07180000e+01 9.22919907e-21
5.07980000e+01 9.22706932e-21
5.08120000e+01 9.22669678e-21
5.08180000e+01 9.22653693e-21
5.08200000e+01 9.22648357e-21
5.08960000e+01 9.22445754e-21
5.09810000e+01 9.22216812e-21
5.09950000e+01 9.22179125e-21
5.10000000e+01 9.22165668e-21
5.10830000e+01 9.21943704e-21
5.11020000e+01 9.21893022e-21
5.11260000e+01 9.21828827e-21
5.11300000e+01 9.21817857e-21
5.11410000e+01 9.21786926e-21
5.11880000e+01 9.21654503e-21
5.12170000e+01 9.21572888e-21
5.12330000e+01 9.21527743e-21
5.12480000e+01 9.21485418e-21
5.12510000e+01 9.21476954e-21
5.12910000e+01 9.21363978e-21
5.13000000e+01 9.21338590e-21
5.13010000e+01 9.21335769e-21
5.13060000e+01 9.21321636e-21
5.13140000e+01 9.21298815e-21
5.14520000e+01 9.20900464e-21
5.14720000e+01 9.20842887e-21
5.14790000e+01 9.20822722e-21
5.14890000e+01 9.20793918e-21
5.15210000e+01 9.20701721e-21
5.16580000e+01 9.20308423e-21
5.16960000e+01 9.20199676e-21
5.17350000e+01 9.20088296e-21
5.17500000e+01 9.20045408e-21
5.17540000e+01 9.20033967e-21
5.17690000e+01 9.19991088e-21
5.18080000e+01 9.19879284e-21
5.18650000e+01 9.19715671e-21
5.18840000e+01 9.19661161e-21
5.19180000e+01 9.19562932e-21
5.19680000e+01 9.19418546e-21
5.19730000e+01 9.19404109e-21
5.20040000e+01 9.19314558e-21
5.21190000e+01 9.18983476e-21
5.21390000e+01 9.18925993e-21
5.21410000e+01 9.18920239e-21
5.21460000e+01 9.18905832e-21
5.21790000e+01 9.18810828e-21
5.22350000e+01 9.18649775e-21
5.22440000e+01 9.18623895e-21
5.23480000e+01 9.18304186e-21
5.23670000e+01 9.18245847e-21
5.24100000e+01 9.18113390e-21
5.24250000e+01 9.18067247e-21
5.24270000e+01 9.18061086e-21
5.24460000e+01 9.18002546e-21
5.24850000e+01 9.17882119e-21
5.25450000e+01 9.17696693e-21
5.25550000e+01 9.17665777e-21
5.25610000e+01 9.17647198e-21
5.25950000e+01 9.17541628e-21
5.26000000e+01 9.17526091e-21
5.26450000e+01 9.17386246e-21
5.26500000e+01 9.17370710e-21
5.27520000e+01 9.17054356e-21
5.27960000e+01 9.16917388e-21
5.28160000e+01 9.16855106e-21
5.28230000e+01 9.16833292e-21
5.28800000e+01 9.16655957e-21
5.29610000e+01 9.16404598e-21
5.30490000e+01 9.16132415e-21
5.31170000e+01 9.15922587e-21
5.31260000e+01 9.15894855e-21
5.31360000e+01 9.15864003e-21
5.31750000e+01 9.15743293e-21
5.32510000e+01 9.15507904e-21
5.32560000e+01 9.15492387e-21
5.32750000e+01 9.15433355e-21
5.32850000e+01 9.15402195e-21
5.33350000e+01 9.15246341e-21
5.33400000e+01 9.15230757e-21
5.33710000e+01 9.15134100e-21
5.34250000e+01 9.14965966e-21
5.34860000e+01 9.14760115e-21
5.35060000e+01 9.14692617e-21
5.35130000e+01 9.14668977e-21
5.35270000e+01 9.14621712e-21
5.35760000e+01 9.14454578e-21
5.35940000e+01 9.14387168e-21
5.37000000e+01 9.13990955e-21
5.37630000e+01 9.13756173e-21
5.37760000e+01 9.13707720e-21
5.37820000e+01 9.13685134e-21
5.38180000e+01 9.13549227e-21
5.38370000e+01 9.13477554e-21
5.38400000e+01 9.13466204e-21
5.38590000e+01 9.13394251e-21
5.38750000e+01 9.13333568e-21
5.38760000e+01 9.13329776e-21
5.39520000e+01 9.13041194e-21
5.39700000e+01 9.12972769e-21
5.39860000e+01 9.12911902e-21
5.40150000e+01 9.12801529e-21
5.40360000e+01 9.12721600e-21
5.40410000e+01 9.12702560e-21
5.40630000e+01 9.12618746e-21
5.41870000e+01 9.12136887e-21
5.42070000e+01 9.12059306e-21
5.42090000e+01 9.12051542e-21
5.42140000e+01 9.12032113e-21
5.43200000e+01 9.11621333e-21
5.44520000e+01 9.11112272e-21
5.44890000e+01 9.10969988e-21
5.45320000e+01 9.10804634e-21
5.45510000e+01 9.10731634e-21
5.45660000e+01 9.10673845e-21
5.45900000e+01 9.10581327e-21
5.46270000e+01 9.10438421e-21
5.46660000e+01 9.10288045e-21
5.46860000e+01 9.10211569e-21
5.46960000e+01 9.10173280e-21
5.47000000e+01 9.10157945e-21
5.47150000e+01 9.10100726e-21
5.47500000e+01 9.09966947e-21
5.47550000e+01 9.09947832e-21
5.47860000e+01 9.09829270e-21
5.48930000e+01 9.09421113e-21
5.49010000e+01 9.09390476e-21
5.49210000e+01 9.09314490e-21
5.49280000e+01 9.09288007e-21
5.50590000e+01 9.08794010e-21
5.52160000e+01 9.08205470e-21
5.52280000e+01 9.08160608e-21
5.52470000e+01 9.08089474e-21
5.52580000e+01 9.08048140e-21
5.52770000e+01 9.07976742e-21
5.53050000e+01 9.07871256e-21
5.53160000e+01 9.07829787e-21
5.53910000e+01 9.07546636e-21
5.53920000e+01 9.07542867e-21
5.53980000e+01 9.07520395e-21
5.54260000e+01 9.07415439e-21
5.54350000e+01 9.07381841e-21
5.54760000e+01 9.07228709e-21
5.54800000e+01 9.07213768e-21
5.54810000e+01 9.07210029e-21
5.55350000e+01 9.07008143e-21
5.56270000e+01 9.06661094e-21
5.56470000e+01 9.06585865e-21
5.56490000e+01 9.06578343e-21
5.56540000e+01 9.06559522e-21
5.58110000e+01 9.05970838e-21
5.59800000e+01 9.05341389e-21
5.59940000e+01 9.05289361e-21
5.59970000e+01 9.05278198e-21
5.60160000e+01 9.05207482e-21
5.60550000e+01 9.05061965e-21
5.60570000e+01 9.05054481e-21
5.60760000e+01 9.04983293e-21
5.61310000e+01 9.04777033e-21
5.61650000e+01 9.04649498e-21
5.61690000e+01 9.04634489e-21
5.61870000e+01 9.04566968e-21
5.62060000e+01 9.04495632e-21
5.62150000e+01 9.04461747e-21
5.62200000e+01 9.04442902e-21
5.62320000e+01 9.04397635e-21
5.62510000e+01 9.04325962e-21
5.63660000e+01 9.03893203e-21
5.63860000e+01 9.03818090e-21
5.63930000e+01 9.03791792e-21
5.64170000e+01 9.03701676e-21
5.64350000e+01 9.03632994e-21
5.65310000e+01 9.03261062e-21
5.65750000e+01 9.03090625e-21
5.67440000e+01 9.02438445e-21
5.67490000e+01 9.02419190e-21
5.67630000e+01 9.02365257e-21
5.67680000e+01 9.02345921e-21
5.67860000e+01 9.02276066e-21
5.68070000e+01 9.02194511e-21
5.68210000e+01 9.02139969e-21
5.68620000e+01 9.01980189e-21
5.68830000e+01 9.01897799e-21
5.69170000e+01 9.01764256e-21
5.69410000e+01 9.01670005e-21
5.69510000e+01 9.01630688e-21
5.69610000e+01 9.01591322e-21
5.69670000e+01 9.01567705e-21
5.69720000e+01 9.01548002e-21
5.69960000e+01 9.01453367e-21
5.70110000e+01 9.01394236e-21
5.71180000e+01 9.00958091e-21
5.71380000e+01 9.00876706e-21
5.71400000e+01 9.00868564e-21
5.71450000e+01 9.00848191e-21
5.71480000e+01 9.00835967e-21
5.73380000e+01 9.00060289e-21
5.73420000e+01 9.00043531e-21
5.73530000e+01 8.99996071e-21
5.74600000e+01 8.99535042e-21
5.75030000e+01 8.99350329e-21
5.75120000e+01 8.99311701e-21
5.75130000e+01 8.99307408e-21
5.75180000e+01 8.99285929e-21
5.75220000e+01 8.99268593e-21
5.75260000e+01 8.99251224e-21
5.75320000e+01 8.99224656e-21
5.75710000e+01 8.99051538e-21
5.75920000e+01 8.98958125e-21
5.75990000e+01 8.98926958e-21
5.76470000e+01 8.98713187e-21
5.76810000e+01 8.98561727e-21
5.77290000e+01 8.98348085e-21
5.77310000e+01 8.98339180e-21
5.77360000e+01 8.98316894e-21
5.77480000e+01 8.98263362e-21
5.77670000e+01 8.98178422e-21
5.77740000e+01 8.98147109e-21
5.78820000e+01 8.97664998e-21
5.79020000e+01 8.97575870e-21
5.79090000e+01 8.97544667e-21
5.81450000e+01 8.96498432e-21
5.82910000e+01 8.95856018e-21
5.83100000e+01 8.95772675e-21
5.83140000e+01 8.95755073e-21
5.83330000e+01 8.95671325e-21
5.83490000e+01 8.95600583e-21
5.83910000e+01 8.95414447e-21
5.84100000e+01 8.95330229e-21
5.84110000e+01 8.95325802e-21
5.84250000e+01 8.95263743e-21
5.84590000e+01 8.95112842e-21
5.85090000e+01 8.94891120e-21
5.85140000e+01 8.94868949e-21
5.85210000e+01 8.94837880e-21
5.85640000e+01 8.94646942e-21
5.85660000e+01 8.94637303e-21
5.85860000e+01 8.94540901e-21
5.86600000e+01 8.94184867e-21
5.86800000e+01 8.94088725e-21
5.86820000e+01 8.94079106e-21
5.86870000e+01 8.94055044e-21
5.89510000e+01 8.92791978e-21
5.90830000e+01 8.92165163e-21
5.91020000e+01 8.92075178e-21
5.91200000e+01 8.91989691e-21
5.91410000e+01 8.91889823e-21
5.91970000e+01 8.91623003e-21
5.92170000e+01 8.91527754e-21
5.92450000e+01 8.91394312e-21
5.92510000e+01 8.91365711e-21
5.93010000e+01 8.91127496e-21
5.93060000e+01 8.91103702e-21
5.93170000e+01 8.91051375e-21
5.93270000e+01 8.91003857e-21
5.93370000e+01 8.90956439e-21
5.93460000e+01 8.90913882e-21
5.93720000e+01 8.90792131e-21
5.94200000e+01 8.90567925e-21
5.94520000e+01 8.90418731e-21
5.94720000e+01 8.90325735e-21
5.94790000e+01 8.90293255e-21
5.95240000e+01 8.90084783e-21
5.97700000e+01 8.88955914e-21
5.98890000e+01 8.88419724e-21
5.99080000e+01 8.88334765e-21
5.99390000e+01 8.88199737e-21
5.99470000e+01 8.88165645e-21
5.99580000e+01 8.88119981e-21
6.00160000e+01 8.87885236e-21
6.00230000e+01 8.87857481e-21
6.00570000e+01 8.87724862e-21
6.00930000e+01 8.87585120e-21
6.01070000e+01 8.87531049e-21
6.01120000e+01 8.87511896e-21
6.01460000e+01 8.87382760e-21
6.01690000e+01 8.87296963e-21
6.01910000e+01 8.87217355e-21
6.02580000e+01 8.86976647e-21
6.02680000e+01 8.86940995e-21
6.02780000e+01 8.86905378e-21
6.02800000e+01 8.86898292e-21
6.02850000e+01 8.86880558e-21
6.06040000e+01 8.85756808e-21
6.07080000e+01 8.85394870e-21
6.07270000e+01 8.85328926e-21
6.07660000e+01 8.85194019e-21
6.07730000e+01 8.85169834e-21
6.08420000e+01 8.84932096e-21
6.08690000e+01 8.84839077e-21
6.08760000e+01 8.84815073e-21
6.09260000e+01 8.84643565e-21
6.09310000e+01 8.84626413e-21
6.09560000e+01 8.84540617e-21
6.09620000e+01 8.84520003e-21
6.09990000e+01 8.84393253e-21
6.10770000e+01 8.84128765e-21
6.10970000e+01 8.84060993e-21
6.11040000e+01 8.84037269e-21
6.11310000e+01 8.83945798e-21
6.14520000e+01 8.82864333e-21
6.15420000e+01 8.82563055e-21
6.15610000e+01 8.82499539e-21
6.16000000e+01 8.82368995e-21
6.16210000e+01 8.82298624e-21
6.16400000e+01 8.82234949e-21
6.16760000e+01 8.82114166e-21
6.16980000e+01 8.82040296e-21
6.17100000e+01 8.81999963e-21
6.17600000e+01 8.81831864e-21
6.17650000e+01 8.81815052e-21
6.18180000e+01 8.81636837e-21
6.18280000e+01 8.81603214e-21
6.18340000e+01 8.81583013e-21
6.18730000e+01 8.81451581e-21
6.19110000e+01 8.81323569e-21
6.19310000e+01 8.81256189e-21
6.19330000e+01 8.81249450e-21
6.19380000e+01 8.81232581e-21
6.20090000e+01 8.80993309e-21
6.20250000e+01 8.80939450e-21
6.23150000e+01 8.79963991e-21
6.23900000e+01 8.79713152e-21
6.24090000e+01 8.79649678e-21
6.24480000e+01 8.79519220e-21
6.24840000e+01 8.79398689e-21
6.25240000e+01 8.79264829e-21
6.25580000e+01 8.79150993e-21
6.26080000e+01 8.78983607e-21
6.26130000e+01 8.78966866e-21
6.26440000e+01 8.78863032e-21
6.27100000e+01 8.78642181e-21
6.27280000e+01 8.78581903e-21
6.27590000e+01 8.78477982e-21
6.27790000e+01 8.78410918e-21
6.27860000e+01 8.78387440e-21
6.29030000e+01 8.77995782e-21
6.31930000e+01 8.77031403e-21
6.32530000e+01 8.76832968e-21
6.32720000e+01 8.76770184e-21
6.33110000e+01 8.76641131e-21
6.33620000e+01 8.76472247e-21
6.33810000e+01 8.76409355e-21
6.33870000e+01 8.76389451e-21
6.34210000e+01 8.76276527e-21
6.34390000e+01 8.76216712e-21
6.34580000e+01 8.76153510e-21
6.34710000e+01 8.76110195e-21
6.34760000e+01 8.76093522e-21
6.35690000e+01 8.75783580e-21
6.36140000e+01 8.75633714e-21
6.36220000e+01 8.75607069e-21
6.36360000e+01 8.75560406e-21
6.36420000e+01 8.75540375e-21
6.36440000e+01 8.75533695e-21
6.36490000e+01 8.75516973e-21
6.37120000e+01 8.75306482e-21
6.38110000e+01 8.74973925e-21
6.40870000e+01 8.74052449e-21
6.41310000e+01 8.73906266e-21
6.41500000e+01 8.73843179e-21
6.41890000e+01 8.73713495e-21
6.42560000e+01 8.73490603e-21
6.42650000e+01 8.73460675e-21
6.42990000e+01 8.73347492e-21
6.43490000e+01 8.73181276e-21
6.43540000e+01 8.73164651e-21
6.43850000e+01 8.73061531e-21
6.44530000e+01 8.72835558e-21
6.44820000e+01 8.72739164e-21
6.45000000e+01 8.72679246e-21
6.45200000e+01 8.72612633e-21
6.45270000e+01 8.72589314e-21
6.45610000e+01 8.72476106e-21
6.46600000e+01 8.72146556e-21
6.47360000e+01 8.71892719e-21
6.49950000e+01 8.71032359e-21
6.50250000e+01 8.70933151e-21
6.50440000e+01 8.70870338e-21
6.50830000e+01 8.70741195e-21
6.51590000e+01 8.70489397e-21
6.51640000e+01 8.70472820e-21
6.51830000e+01 8.70409798e-21
6.51930000e+01 8.70376548e-21
6.52410000e+01 8.70217664e-21
6.52430000e+01 8.70211041e-21
6.52480000e+01 8.70194466e-21
6.53710000e+01 8.69787131e-21
6.53940000e+01 8.69711060e-21
6.54140000e+01 8.69644875e-21
6.54160000e+01 8.69638254e-21
6.54210000e+01 8.69621667e-21
6.55020000e+01 8.69353291e-21
6.56770000e+01 8.68774807e-21
6.59200000e+01 8.67977079e-21
6.59330000e+01 8.67934567e-21
6.59520000e+01 8.67872435e-21
6.59910000e+01 8.67744696e-21
6.60670000e+01 8.67495640e-21
6.60890000e+01 8.67423522e-21
6.61010000e+01 8.67384173e-21
6.61510000e+01 8.67220212e-21
6.61560000e+01 8.67203811e-21
6.61660000e+01 8.67170980e-21
6.61850000e+01 8.67108577e-21
6.61870000e+01 8.67101994e-21
6.62860000e+01 8.66776465e-21
6.62960000e+01 8.66743595e-21
6.63020000e+01 8.66723861e-21
6.63150000e+01 8.66681061e-21
6.63220000e+01 8.66657971e-21
6.63290000e+01 8.66634868e-21
6.63410000e+01 8.66595268e-21
6.64590000e+01 8.66206569e-21
6.64930000e+01 8.66094611e-21
6.66340000e+01 8.65629357e-21
6.68580000e+01 8.64894683e-21
6.68610000e+01 8.64884877e-21
6.68770000e+01 8.64832568e-21
6.69160000e+01 8.64704836e-21
6.69920000e+01 8.64455763e-21
6.70260000e+01 8.64344309e-21
6.70300000e+01 8.64331190e-21
6.70490000e+01 8.64268844e-21
6.70760000e+01 8.64180051e-21
6.70810000e+01 8.64163597e-21
6.71070000e+01 8.64077973e-21
6.72270000e+01 8.63683461e-21
6.72370000e+01 8.63650617e-21
6.72470000e+01 8.63617755e-21
6.72490000e+01 8.63611178e-21
6.72540000e+01 8.63594715e-21
6.72820000e+01 8.63502552e-21
6.74330000e+01 8.63006849e-21
6.75090000e+01 8.62757760e-21
6.76080000e+01 8.62431515e-21
6.77990000e+01 8.61805065e-21
6.78180000e+01 8.61742945e-21
6.78570000e+01 8.61615109e-21
6.79330000e+01 8.61365793e-21
6.79670000e+01 8.61254222e-21
6.79870000e+01 8.61188577e-21
6.80170000e+01 8.61090107e-21
6.80220000e+01 8.61073683e-21
6.80530000e+01 8.60971789e-21
6.80640000e+01 8.60935633e-21
6.81680000e+01 8.60594195e-21
6.81840000e+01 8.60541702e-21
6.81880000e+01 8.60528562e-21
6.81940000e+01 8.60508839e-21
6.81950000e+01 8.60505549e-21
6.82130000e+01 8.60446334e-21
6.82390000e+01 8.60360672e-21
6.83910000e+01 8.59861232e-21
6.84240000e+01 8.59752564e-21
6.85990000e+01 8.59176932e-21
6.87560000e+01 8.58663372e-21
6.87750000e+01 8.58601383e-21
6.87920000e+01 8.58545787e-21
6.88140000e+01 8.58473843e-21
6.88900000e+01 8.58225026e-21
6.89240000e+01 8.58113665e-21
6.89610000e+01 8.57992487e-21
6.89740000e+01 8.57949908e-21
6.89790000e+01 8.57933515e-21
6.89800000e+01 8.57930232e-21
6.90380000e+01 8.57739427e-21
6.90570000e+01 8.57676952e-21
6.91250000e+01 8.57453306e-21
6.91450000e+01 8.57387605e-21
6.91470000e+01 8.57381036e-21
6.91520000e+01 8.57364593e-21
6.91680000e+01 8.57311997e-21
6.92130000e+01 8.57164097e-21
6.94320000e+01 8.56447433e-21
6.96070000e+01 8.55882131e-21
6.97300000e+01 8.55487655e-21
6.97490000e+01 8.55427037e-21
6.97830000e+01 8.55320435e-21
6.97880000e+01 8.55304758e-21
6.98640000e+01 8.55069781e-21
6.98980000e+01 8.54966178e-21
6.99480000e+01 8.54814750e-21
6.99520000e+01 8.54802785e-21
6.99530000e+01 8.54799790e-21
6.99840000e+01 8.54708092e-21
7.00290000e+01 8.54575022e-21
7.00990000e+01 8.54368177e-21
7.01190000e+01 8.54309689e-21
7.01260000e+01 8.54289336e-21
7.01490000e+01 8.54222636e-21
7.01590000e+01 8.54193595e-21
7.01780000e+01 8.54138379e-21
7.02040000e+01 8.54062662e-21
7.03560000e+01 8.53620922e-21
7.04580000e+01 8.53323775e-21
7.06330000e+01 8.52820987e-21
7.07210000e+01 8.52569488e-21
7.07400000e+01 8.52515326e-21
7.07790000e+01 8.52404843e-21
7.07910000e+01 8.52370965e-21
7.08550000e+01 8.52190335e-21
7.08890000e+01 8.52094624e-21
7.09390000e+01 8.51953994e-21
7.09440000e+01 8.51939944e-21
7.09600000e+01 8.51894997e-21
7.09790000e+01 8.51841584e-21
7.10370000e+01 8.51678103e-21
7.10560000e+01 8.51624547e-21
7.10900000e+01 8.51528580e-21
7.11100000e+01 8.51472128e-21
7.11120000e+01 8.51466482e-21
7.11170000e+01 8.51452343e-21
7.11670000e+01 8.51311045e-21
7.12120000e+01 8.51183905e-21
7.15020000e+01 8.50368034e-21
7.15780000e+01 8.50155186e-21
7.16770000e+01 8.49875724e-21
7.17290000e+01 8.49729236e-21
7.17480000e+01 8.49675749e-21
7.17870000e+01 8.49565886e-21
7.18170000e+01 8.49481315e-21
7.18630000e+01 8.49351677e-21
7.18970000e+01 8.49255845e-21
7.19470000e+01 8.49114945e-21
7.19520000e+01 8.49100857e-21
7.19830000e+01 8.49013502e-21
7.19860000e+01 8.49005044e-21
7.20630000e+01 8.48787956e-21
7.20980000e+01 8.48689325e-21
7.21180000e+01 8.48632966e-21
7.21250000e+01 8.48613239e-21
7.21830000e+01 8.48449923e-21
7.21930000e+01 8.48421735e-21
7.22120000e+01 8.48368135e-21
7.22380000e+01 8.48294620e-21
7.23900000e+01 8.47865663e-21
7.25630000e+01 8.47376565e-21
7.27380000e+01 8.46883922e-21
7.27550000e+01 8.46836192e-21
7.27740000e+01 8.46782858e-21
7.28130000e+01 8.46673309e-21
7.28430000e+01 8.46588975e-21
7.28610000e+01 8.46528034e-21
7.28890000e+01 8.46433223e-21
7.29230000e+01 8.46318063e-21
7.29730000e+01 8.46148747e-21
7.29780000e+01 8.46131820e-21
7.30300000e+01 8.45955811e-21
7.30490000e+01 8.45891489e-21
7.31070000e+01 8.45694714e-21
7.31240000e+01 8.45637038e-21
7.31260000e+01 8.45630249e-21
7.31440000e+01 8.45569060e-21
7.31460000e+01 8.45562260e-21
7.31510000e+01 8.45545242e-21
7.32370000e+01 8.45252876e-21
7.32820000e+01 8.45100005e-21
7.36440000e+01 8.43876410e-21
7.37990000e+01 8.43355837e-21
7.38180000e+01 8.43292160e-21
7.38190000e+01 8.43288804e-21
7.38570000e+01 8.43161348e-21
7.39220000e+01 8.42943300e-21
7.39330000e+01 8.42906411e-21
7.39670000e+01 8.42792319e-21
7.40170000e+01 8.42624593e-21
7.40220000e+01 8.42607823e-21
7.40530000e+01 8.42503837e-21
7.40910000e+01 8.42376384e-21
7.41680000e+01 8.42118254e-21
7.41880000e+01 8.42051178e-21
7.41900000e+01 8.42044469e-21
7.41950000e+01 8.42027686e-21
7.42880000e+01 8.41715901e-21
7.42980000e+01 8.41682366e-21
7.43170000e+01 8.41618607e-21
7.43430000e+01 8.41531187e-21
7.44950000e+01 8.41021072e-21
7.47430000e+01 8.40188465e-21
7.48600000e+01 8.39797325e-21
7.48790000e+01 8.39733908e-21
7.49180000e+01 8.39603660e-21
7.49940000e+01 8.39349791e-21
7.50030000e+01 8.39319727e-21
7.50280000e+01 8.39236188e-21
7.50780000e+01 8.39070131e-21
7.50830000e+01 8.39053528e-21
7.51720000e+01 8.38758221e-21
7.51910000e+01 8.38695195e-21
7.52290000e+01 8.38568807e-21
7.52490000e+01 8.38502291e-21
7.52510000e+01 8.38495631e-21
7.52560000e+01 8.38478968e-21
7.52680000e+01 8.38438981e-21
7.53790000e+01 8.38069117e-21
7.54240000e+01 8.37919326e-21
7.58610000e+01 8.36473546e-21
7.59370000e+01 8.36223697e-21
7.59410000e+01 8.36210457e-21
7.59600000e+01 8.36147567e-21
7.59990000e+01 8.36018390e-21
7.60360000e+01 8.35895754e-21
7.60750000e+01 8.35766604e-21
7.61020000e+01 8.35677153e-21
7.61090000e+01 8.35653953e-21
7.61590000e+01 8.35488262e-21
7.61640000e+01 8.35471695e-21
7.61950000e+01 8.35368966e-21
7.62710000e+01 8.35117273e-21
7.63100000e+01 8.34988156e-21
7.63300000e+01 8.34921945e-21
7.63320000e+01 8.34915323e-21
7.63370000e+01 8.34898754e-21
7.63480000e+01 8.34862305e-21
7.64680000e+01 8.34464968e-21
7.64780000e+01 8.34431856e-21
7.64970000e+01 8.34368891e-21
7.65230000e+01 8.34282549e-21
7.66750000e+01 8.33778677e-21
7.69990000e+01 8.32705213e-21
7.70400000e+01 8.32569941e-21
7.70590000e+01 8.32507286e-21
7.70980000e+01 8.32378585e-21
7.71740000e+01 8.32127732e-21
7.72080000e+01 8.32015510e-21
7.72200000e+01 8.31975902e-21
7.72580000e+01 8.31850453e-21
7.72630000e+01 8.31833946e-21
7.72850000e+01 8.31761294e-21
7.73890000e+01 8.31413841e-21
7.74080000e+01 8.31350393e-21
7.74090000e+01 8.31347042e-21
7.74290000e+01 8.31279992e-21
7.74310000e+01 8.31273285e-21
7.74360000e+01 8.31256507e-21
7.74660000e+01 8.31155874e-21
7.74850000e+01 8.31092108e-21
7.75960000e+01 8.30719593e-21
7.76410000e+01 8.30568729e-21
7.81560000e+01 8.28854809e-21
7.81580000e+01 8.28848196e-21
7.81770000e+01 8.28785363e-21
7.82160000e+01 8.28656295e-21
7.82920000e+01 8.28404708e-21
7.83260000e+01 8.28292172e-21
7.83310000e+01 8.28275621e-21
7.83580000e+01 8.28186268e-21
7.83760000e+01 8.28126681e-21
7.83810000e+01 8.28110123e-21
7.84120000e+01 8.28007456e-21
7.84660000e+01 8.27828711e-21
7.85270000e+01 8.27619080e-21
7.85470000e+01 8.27550277e-21
7.85490000e+01 8.27543396e-21
7.85540000e+01 8.27526178e-21
7.86040000e+01 8.27354112e-21
7.87240000e+01 8.26941647e-21
7.87340000e+01 8.26907417e-21
7.87530000e+01 8.26842324e-21
7.87790000e+01 8.26753825e-21
7.89310000e+01 8.26237345e-21
7.92960000e+01 8.25019176e-21
7.93150000e+01 8.24956157e-21
7.93340000e+01 8.24893307e-21
7.93540000e+01 8.24827293e-21
7.94100000e+01 8.24643314e-21
7.94300000e+01 8.24578079e-21
7.94640000e+01 8.24467631e-21
7.95090000e+01 8.24321621e-21
7.95140000e+01 8.24305417e-21
7.95150000e+01 8.24302183e-21
7.95190000e+01 8.24289304e-21
7.95500000e+01 8.24189742e-21
7.96650000e+01 8.23823266e-21
7.96840000e+01 8.23763022e-21
7.96850000e+01 8.23759882e-21
7.96870000e+01 8.23753613e-21
7.96920000e+01 8.23738148e-21
7.97030000e+01 8.23704151e-21
7.97060000e+01 8.23695036e-21
7.97550000e+01 8.23545310e-21
7.97610000e+01 8.23526015e-21
7.97800000e+01 8.23465555e-21
7.98910000e+01 8.23115366e-21
7.99360000e+01 8.22975372e-21
8.04530000e+01 8.21388855e-21
8.04720000e+01 8.21331011e-21
8.05110000e+01 8.21212901e-21
8.05320000e+01 8.21149736e-21
8.05870000e+01 8.20984913e-21
8.06210000e+01 8.20883530e-21
8.06710000e+01 8.20734592e-21
8.06760000e+01 8.20719732e-21
8.06930000e+01 8.20669301e-21
8.07070000e+01 8.20627922e-21
8.08120000e+01 8.20318113e-21
8.08220000e+01 8.20286003e-21
8.08420000e+01 8.20221876e-21
8.08490000e+01 8.20199451e-21
8.08620000e+01 8.20157820e-21
8.09390000e+01 8.19912298e-21
8.10590000e+01 8.19531298e-21
8.10690000e+01 8.19499709e-21
8.10880000e+01 8.19439747e-21
8.11140000e+01 8.19358420e-21
8.12660000e+01 8.18883919e-21
8.13190000e+01 8.18720416e-21
